id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,attack
416,0,10.11.54.187,b2:3e:33:0b:f9:df,b2:3e:33,42906,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845089935,1740845157063,67128,102,10119,1740845089935,1740845157063,67128,46,9423,1740845089935,1740845157063,67128,56,696,0,99.20588235294112,421.7776697945644,3928,0,204.8478260869566,613.5507573820263,3928,0,12.428571428571429,41.00237560428425,305,0,664.6336633663367,1437.422225532723,5002,0,1491.7333333333336,1870.5962637133064,5045,0,1220.509090909091,1772.2930310416464,5002,2,0,0,0,101,54,0,2,1,0,0,0,45,27,0,1,1,0,0,0,56,27,0,1,1,DeepRed auto-c2
417,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,37392,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845094430,1740845099459,5029,19,827,1740845094430,1740845099459,5029,9,461,1740845094430,1740845099459,5029,10,366,0,43.5263157894737,93.9369578322804,305,0,51.22222222222221,97.65216046992737,267,0,36.6,95.180763696126,305,0,279.38888888888886,1168.921178789324,4963,0,628.6250000000001,1769.1385262324711,5007,0,558.7777777777778,1651.690480823948,4963,2,0,0,0,18,8,0,2,1,0,0,0,8,4,0,1,1,0,0,0,10,4,0,1,1,DeepRed auto-c2
418,0,10.11.54.186,b6:4f:0a:65:94:67,b6:4f:0a,54064,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845095275,1740845183162,87887,133,14971,1740845095275,1740845183162,87887,59,14244,1740845095275,1740845183162,87887,74,727,0,112.56390977443608,365.3154376571821,2339,0,241.4237288135593,521.3193211455425,2339,0,9.824324324324326,35.584881393420204,305,0,665.8106060606061,1387.5147100936797,5003,1,1515.2931034482756,1784.7970252538837,5043,0,1203.931506849315,1688.504403382926,5003,2,0,0,0,132,72,0,2,1,0,0,0,58,36,0,1,1,0,0,0,74,36,0,1,1,DeepRed auto-c2
419,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,44134,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845099480,1740845124869,25389,49,26810,1740845099480,1740845124869,25389,25,26376,1740845099481,1740845124869,25388,24,434,0,547.1428571428576,1492.680642334455,5709,0,1055.0399999999995,1975.836900320132,5709,0,18.08333333333333,61.69554748691468,305,0,528.9375000000001,1351.281399835931,5003,0,1057.875,1779.9857183721151,5023,0,1103.8260869565215,1801.969141400947,5003,2,0,0,0,48,23,0,2,1,0,0,0,24,12,0,1,1,0,0,0,24,11,0,1,1,DeepRed auto-c2
420,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,52650,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845152438,1740845186128,33690,89,165044,1740845152438,1740845186128,33690,44,164543,1740845152438,1740845186128,33690,45,501,0,1854.426966292136,4447.2039118765415,28960,0,3739.613636363636,5768.941163643218,28960,0,11.133333333333333,45.39703634700077,305,0,382.840909090909,1131.3501839691282,5003,0,783.4883720930234,1541.7748642407,5047,0,765.6818181818182,1513.3529349455284,5003,2,0,0,0,88,48,0,2,1,0,0,0,43,33,0,1,1,0,0,0,45,15,0,1,1,DeepRed auto-c2
421,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,49578,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845124880,1740845188733,63853,112,24719,1740845124880,1740845188733,63853,50,24051,1740845124880,1740845188733,63853,62,668,0,220.70535714285725,724.4621321172995,4344,0,481.0199999999999,1030.6017954653128,4344,0,10.77419354838709,38.91580628545644,305,0,575.2522522522523,1314.788067736798,5003,0,1303.1224489795925,1743.0054220686015,5040,0,1046.770491803279,1634.9017339832449,5003,2,0,0,0,111,60,0,2,1,0,0,0,49,33,0,1,1,0,0,0,62,27,0,1,1,DeepRed auto-c2
422,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,34626,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845127094,1740845194494,67400,92,8992,1740845127094,1740845194494,67400,38,8347,1740845127094,1740845194494,67400,54,645,0,97.7391304347826,365.248037642139,2366,0,219.6578947368421,547.3726571055586,2366,0,11.944444444444445,41.62202640142604,305,0,740.6593406593407,1533.6654076628918,5005,0,1821.6216216216208,1979.310069911446,5017,0,1271.6981132075468,1840.854740695888,5005,2,0,0,0,91,52,0,2,1,0,0,0,37,26,0,1,1,0,0,0,54,26,0,1,1,DeepRed auto-c2
423,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,58590,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845011360,1740845199145,187785,3569,24417013,1740845011360,1740845199145,187785,1777,24415908,1740845011361,1740845199145,187784,1792,1105,0,6841.415802745874,7494.63465185114,15409,0,13739.959482273514,4243.847851044714,15409,0,0.6166294642857147,7.699319599905405,305,0,52.63032511210774,412.29279098729165,6003,0,105.7347972972974,582.609930672353,6047,0,104.84868788386368,577.5932921789048,6003,2,0,0,0,3568,1795,0,2,1,0,0,0,1776,1732,0,1,1,0,0,0,1792,63,0,1,1,DeepRed auto-c2
424,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,57508,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845012826,1740845023153,10327,43,55495,1740845012826,1740845023152,10326,21,55100,1740845012826,1740845023153,10327,22,395,0,1290.5813953488375,2755.1140779471853,11584,0,2623.809523809524,3505.4339762581126,11584,0,17.95454545454546,64.70480755872876,305,0,245.8809523809524,873.6185248410272,4002,0,516.3,1240.7120239264991,4045,0,491.7619047619047,1199.443450303594,4002,2,0,0,0,42,21,0,2,1,0,0,0,20,15,0,1,1,0,0,0,22,6,0,1,1,DeepRed auto-c2
425,0,10.11.54.27,42:c5:00:6b:d8:40,42:c5:00,59878,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845040481,1740845056818,16337,53,66684,1740845040481,1740845056818,16337,26,66253,1740845040481,1740845056818,16337,27,431,0,1258.1886792452829,2916.8404999548857,14480,0,2548.192307692308,3780.9727110280046,14480,0,15.962962962962967,58.42976156922975,305,0,314.17307692307685,1017.5055180493792,5002,0,653.48,1417.1697475367348,5046,0,628.346153846154,1381.0807635271065,5002,2,0,0,0,52,26,0,2,1,0,0,0,25,18,0,1,1,0,0,0,27,8,0,1,1,DeepRed auto-c2
